@RELATION thread_length

@ATTRIBUTE threadID NUMERIC
@ATTRIBUTE sentiment_1 NUMERIC
@ATTRIBUTE sentiment_2 NUMERIC
@ATTRIBUTE time_1 NUMERIC
@ATTRIBUTE time_2 NUMERIC
@ATTRIBUTE arrivalPattern_1 NUMERIC
@ATTRIBUTE arrivalPattern_2 NUMERIC
@ATTRIBUTE topicMSE_1 NUMERIC
@ATTRIBUTE topicMSE_2 NUMERIC
@ATTRIBUTE posterInteractions_1 NUMERIC
@ATTRIBUTE posterInteractions_2 NUMERIC
@ATTRIBUTE mutualInteractions_1 NUMERIC
@ATTRIBUTE mutualInteractions_2 NUMERIC
@ATTRIBUTE numWords_1 NUMERIC
@ATTRIBUTE numWords_2 NUMERIC
@ATTRIBUTE question_1 NUMERIC
@ATTRIBUTE question_2 NUMERIC
@ATTRIBUTE exclaim_1 NUMERIC
@ATTRIBUTE exclaim_2 NUMERIC
@ATTRIBUTE onThreadTopic_1 NUMERIC
@ATTRIBUTE onThreadTopic_2 NUMERIC
@ATTRIBUTE overlapPrevious_1 NUMERIC
@ATTRIBUTE overlapPrevious_2 NUMERIC
@ATTRIBUTE overlapDistance_1 NUMERIC
@ATTRIBUTE overlapDistance_2 NUMERIC
@ATTRIBUTE timeliness_1 NUMERIC
@ATTRIBUTE timeliness_2 NUMERIC
@ATTRIBUTE lengthiness_1 NUMERIC
@ATTRIBUTE lengthiness_2 NUMERIC
@ATTRIBUTE formatPunctuation_1 NUMERIC
@ATTRIBUTE formatPunctuation_2 NUMERIC
@ATTRIBUTE formatEmoticons_1 NUMERIC
@ATTRIBUTE formatEmoticons_2 NUMERIC
@ATTRIBUTE formatCapitals_1 NUMERIC
@ATTRIBUTE formatCapitals_2 NUMERIC
@ATTRIBUTE averageSentiment NUMERIC
@ATTRIBUTE participants NUMERIC
@ATTRIBUTE totalLinks NUMERIC
@ATTRIBUTE topicScores_1_1 NUMERIC
@ATTRIBUTE topicScores_1_2 NUMERIC
@ATTRIBUTE topicScores_1_3 NUMERIC
@ATTRIBUTE topicScores_1_4 NUMERIC
@ATTRIBUTE topicScores_1_5 NUMERIC
@ATTRIBUTE topicScores_1_6 NUMERIC
@ATTRIBUTE topicScores_1_7 NUMERIC
@ATTRIBUTE topicScores_1_8 NUMERIC
@ATTRIBUTE topicScores_1_9 NUMERIC
@ATTRIBUTE topicScores_1_10 NUMERIC
@ATTRIBUTE topicScores_1_11 NUMERIC
@ATTRIBUTE topicScores_1_12 NUMERIC
@ATTRIBUTE topicScores_1_13 NUMERIC
@ATTRIBUTE topicScores_1_14 NUMERIC
@ATTRIBUTE topicScores_1_15 NUMERIC
@ATTRIBUTE topicScores_1_16 NUMERIC
@ATTRIBUTE topicScores_1_17 NUMERIC
@ATTRIBUTE topicScores_1_18 NUMERIC
@ATTRIBUTE topicScores_1_19 NUMERIC
@ATTRIBUTE topicScores_1_20 NUMERIC
@ATTRIBUTE topicScores_2_1 NUMERIC
@ATTRIBUTE topicScores_2_2 NUMERIC
@ATTRIBUTE topicScores_2_3 NUMERIC
@ATTRIBUTE topicScores_2_4 NUMERIC
@ATTRIBUTE topicScores_2_5 NUMERIC
@ATTRIBUTE topicScores_2_6 NUMERIC
@ATTRIBUTE topicScores_2_7 NUMERIC
@ATTRIBUTE topicScores_2_8 NUMERIC
@ATTRIBUTE topicScores_2_9 NUMERIC
@ATTRIBUTE topicScores_2_10 NUMERIC
@ATTRIBUTE topicScores_2_11 NUMERIC
@ATTRIBUTE topicScores_2_12 NUMERIC
@ATTRIBUTE topicScores_2_13 NUMERIC
@ATTRIBUTE topicScores_2_14 NUMERIC
@ATTRIBUTE topicScores_2_15 NUMERIC
@ATTRIBUTE topicScores_2_16 NUMERIC
@ATTRIBUTE topicScores_2_17 NUMERIC
@ATTRIBUTE topicScores_2_18 NUMERIC
@ATTRIBUTE topicScores_2_19 NUMERIC
@ATTRIBUTE topicScores_2_20 NUMERIC
@ATTRIBUTE regressionFeatures_1 NUMERIC
@ATTRIBUTE regressionFeatures_2 NUMERIC
@ATTRIBUTE regressionFeatures_3 NUMERIC
@ATTRIBUTE regressionFeatures_4 NUMERIC
@ATTRIBUTE regressionFeatures_5 NUMERIC
@ATTRIBUTE regressionFeatures_6 NUMERIC
@ATTRIBUTE regressionFeatures_7 NUMERIC
@ATTRIBUTE regressionFeatures_8 NUMERIC
@ATTRIBUTE regressionFeatures_9 NUMERIC
@ATTRIBUTE regressionFeatures_10 NUMERIC
@ATTRIBUTE regressionFeatures_11 NUMERIC
@ATTRIBUTE regressionFeatures_12 NUMERIC
@ATTRIBUTE regressionFeatures_13 NUMERIC
@ATTRIBUTE regressionFeatures_14 NUMERIC
@ATTRIBUTE regressionFeatures_15 NUMERIC
@ATTRIBUTE regressionFeatures_16 NUMERIC
@ATTRIBUTE regressionFeatures_17 NUMERIC
@ATTRIBUTE regressionFeatures_18 NUMERIC
@ATTRIBUTE regressionFeatures_19 NUMERIC
@ATTRIBUTE regressionFeatures_20 NUMERIC
@ATTRIBUTE regressionFeatures_21 NUMERIC
@ATTRIBUTE regressionFeatures_22 NUMERIC
@ATTRIBUTE regressionFeatures_23 NUMERIC
@ATTRIBUTE regressionFeatures_24 NUMERIC
@ATTRIBUTE regressionFeatures_25 NUMERIC
@ATTRIBUTE regressionFeatures_26 NUMERIC
@ATTRIBUTE regressionFeatures_27 NUMERIC
@ATTRIBUTE regressionFeatures_28 NUMERIC
@ATTRIBUTE regressionFeatures_29 NUMERIC
@ATTRIBUTE regressionFeatures_30 NUMERIC
@ATTRIBUTE regressionFeatures_31 NUMERIC
@ATTRIBUTE regressionFeatures_32 NUMERIC
@ATTRIBUTE regressionFeatures_33 NUMERIC
@ATTRIBUTE regressionFeatures_34 NUMERIC
@ATTRIBUTE regressionFeatures_35 NUMERIC
@ATTRIBUTE regressionFeatures_36 NUMERIC
@ATTRIBUTE regressionFeatures_37 NUMERIC
@ATTRIBUTE regressionFeatures_38 NUMERIC
@ATTRIBUTE regressionFeatures_39 NUMERIC
@ATTRIBUTE regressionFeatures_40 NUMERIC
@ATTRIBUTE regressionFeatures_41 NUMERIC
@ATTRIBUTE regressionFeatures_42 NUMERIC
@ATTRIBUTE regressionFeatures_43 NUMERIC
@ATTRIBUTE regressionFeatures_44 NUMERIC
@ATTRIBUTE regressionFeatures_45 NUMERIC
@ATTRIBUTE regressionFeatures_46 NUMERIC
@ATTRIBUTE regressionFeatures_47 NUMERIC
@ATTRIBUTE regressionFeatures_48 NUMERIC
@ATTRIBUTE regressionFeatures_49 NUMERIC
@ATTRIBUTE regressionFeatures_50 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_1 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_2 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_3 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_4 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_5 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_6 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_7 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_8 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_9 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_10 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_11 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_12 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_13 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_14 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_15 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_16 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_17 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_18 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_19 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_20 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_21 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_22 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_23 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_24 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_25 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_26 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_27 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_28 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_29 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_30 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_31 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_32 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_33 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_34 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_35 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_36 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_37 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_38 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_39 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_40 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_41 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_42 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_43 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_44 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_45 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_46 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_47 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_48 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_49 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_50 NUMERIC
@ATTRIBUTE threadLength NUMERIC

@DATA
64893,0,0,2,3,01,012,0.00001660,0.00046251,2,1,35,48,0,0,0,0,0,0,0.5595,0.6000,0.5595,0.6000,1.0000,2.0000,0.0010,0.0030,2.2392,0.1973,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.3333,3,7,0.0618717007898,0.0888129370936,0.0576276668921,0.049402659049,0.061084469525,0.046051080397,0.0366510714334,0.0458406324351,0.0334592773451,0.0561447881978,0.0383853185266,0.0975484761034,0.0376896710971,0.0434536069417,0.0308189348605,0.0330286384601,0.0241352634789,0.0577757599023,0.0520293613879,0.0481886860837,0.0295318248249,0.0697979136219,0.0599707705488,0.0413243965126,0.0393085722925,0.0517058912463,0.0659174519982,0.0544272539435,0.0419795393842,0.0596683969158,0.0251474071461,0.117522552033,0.0619361991634,0.0323035831276,0.0186463740362,0.0295822204304,0.078012397319,0.0221740664214,0.040064506375,0.0609786826589,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
64901,-1,0,3,3,01,012,0.00012577,0.00015468,1,1,163,170,0,0,1,1,0,0,0.4009,0.4048,0.4009,0.5238,1.0000,1.0000,0.0332,0.0199,2.8008,0.5421,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,-1.0000,3,4,0.0715671914531,0.0531548096292,0.0626995571849,0.0614388232394,0.0698729916792,0.050415192269,0.0329943989416,0.0393632301987,0.0391195827396,0.0466981519624,0.0466358235426,0.104791072304,0.0371704030666,0.0404256464449,0.0285322507076,0.0394765545983,0.0235544764554,0.0624134130759,0.0490439670339,0.0406324634741,0.089221932619,0.0699150497152,0.0530794478231,0.0550149628343,0.0620957621392,0.057167680278,0.0478183222319,0.0348489236413,0.0254464716671,0.0402838111787,0.0369533738778,0.108036490009,0.0421227917753,0.0320832126653,0.0449609035621,0.040631335071,0.0227386813399,0.057732406603,0.0472294623033,0.0326189786659,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494
65395,2,0,3,3,01,012,0.00009290,0.00004121,11,12,610,424,0,0,0,0,0,0,0.4725,0.5498,0.4725,0.5498,1.0000,2.0000,0.0591,0.0289,0.5024,1.2752,0.0000,0.0000,0.0000,0.0000,2.0000,1.0000,0.6667,3,27,0.0688619730827,0.0501114260515,0.0784897225458,0.0550397565459,0.0448801244201,0.0559890661083,0.0484619165281,0.0531478701129,0.0250860101394,0.0634556214611,0.0407058554222,0.0892822277131,0.0382349574831,0.0509395471591,0.0251062082152,0.0309838482721,0.0412444707768,0.0462535935743,0.039729615092,0.0539961892964,0.0675594666617,0.0634428141231,0.0745657376489,0.0641804395779,0.0509664064293,0.0517110568885,0.0432225099872,0.0457374615381,0.0288868178135,0.0564342014678,0.0364761641603,0.0970738515289,0.0332516871719,0.0370217728301,0.0325070367127,0.0403445998792,0.0310926691738,0.0541698084047,0.0436393269109,0.0477161710916,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
65409,1,0,1,1,01,012,0.00025615,0.00023440,13,7,954,700,0,0,0,0,0,0,0.3659,0.1765,0.3659,0.3235,1.0000,1.0000,0.0082,0.0094,0.3888,0.3224,0.0000,0.0000,0.0000,0.0000,2.0000,0.0000,0.0000,3,28,0.0995597502374,0.0733174114465,0.08065490749,0.0578367335194,0.0336086093287,0.0360256668489,0.0540672747676,0.0466722297356,0.0373780680805,0.0439962017668,0.0545276666763,0.105487296061,0.0120277386125,0.0406583604293,0.0226167525106,0.0285730728282,0.0211780277962,0.0409173308779,0.0532615889276,0.0576353120594,0.0870213360663,0.0645982794497,0.0667877884406,0.0698624180875,0.0469424516289,0.04979968322,0.0446908289077,0.033634584925,0.0373303518743,0.0448616416659,0.034162551632,0.112239510544,0.0284170315848,0.0557315444579,0.0177800552812,0.0491009037548,0.0225006987795,0.0529364265971,0.0406689648747,0.0409329482282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
65433,0,1,1,1,01,012,0.00026446,0.00039215,1,1,2,2,0,0,0,1,0,0,0.4390,0.4028,0.4390,0.4028,1.0000,2.0000,0.1021,0.0265,0.4409,0.7742,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.6667,3,4,0.0602503390471,0.0774806020587,0.0526912559194,0.0598723848907,0.0635629960648,0.0583383356678,0.0517130216323,0.0542475377398,0.0309255430312,0.0367727161564,0.0857511283043,0.109006425221,0.0340158740746,0.0245892527624,0.0331265701772,0.0486893883812,0.0427088196714,0.0356166210898,0.00920429533782,0.0314368927722,0.0664539947668,0.0895551811893,0.0707014588336,0.0601276031399,0.0129395318829,0.0346069751604,0.0362737015664,0.0716333918778,0.0305208071974,0.0398939030073,0.0540879601419,0.0744471127997,0.0506111330155,0.0402164952149,0.0183160686763,0.0911860640166,0.00620093910176,0.0341410086383,0.0625649664863,0.0555217032869,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
65439,0,0,0,1,00,000,0.00000000,0.00029834,-1,-1,-1,-1,0,0,0,0,1,0,1.0000,0.4000,1.0000,0.4000,1.0000,2.0000,0.0000,4.0000,1.5699,0.4301,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1,0,0.065556993649,0.0757848478464,0.0614032447401,0.057002678867,0.0632152424525,0.0476236342293,0.0366613490654,0.0527044517352,0.0285645486561,0.0514583270626,0.0405080817506,0.0896848568763,0.0327724768985,0.0497185684616,0.0355536826897,0.0417602263492,0.0310567980014,0.0491406555699,0.0513620082473,0.0384673268519,0.0559641032033,0.0913623332918,0.0490090988408,0.0548423283061,0.0344010968466,0.0585067929702,0.034650380157,0.0683285554032,0.0334787485978,0.0697993269351,0.0569363081142,0.082687274087,0.072890439985,0.0131870871245,0.0208650130874,0.0476878972953,0.0234077028543,0.0534463417674,0.0342764551913,0.0442727159417,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
65443,1,-1,1,4,01,010,0.00006649,0.00009705,1,-1,38,-1,0,0,0,0,0,0,0.3714,0.4135,0.3714,0.4135,1.0000,2.0000,0.0189,0.3719,1.0024,1.2697,0.0000,0.0000,0.0000,0.0000,2.0000,1.0000,-0.3333,2,1,0.0637652999782,0.071431101396,0.0677828883121,0.0729592017447,0.0536049506403,0.0441580521274,0.0334967692315,0.037969751709,0.0388603002565,0.0529319792947,0.0385263445512,0.101117739626,0.0389412592154,0.0410360722761,0.0285734525454,0.0424224944467,0.0322166056945,0.0526334431339,0.041901321149,0.0456709726713,0.0385083746368,0.0779888053324,0.0561015211075,0.0500128183217,0.047887113314,0.0551294650487,0.0470218766023,0.0461566398906,0.0428559220646,0.0432084259101,0.047032558537,0.0850922919159,0.0693578020851,0.0462420953683,0.0298880533242,0.0286809947018,0.0329644505213,0.058974961545,0.0392240642625,0.0576717655102,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
65467,-1,0,2,2,01,012,0.00048957,0.00011942,13,2,6844,138,0,0,1,0,0,0,0.3151,0.3000,0.3151,0.3000,1.0000,2.0000,1.9036,0.1523,0.7821,1.3929,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3,20,0.0593173431734,0.0514496573537,0.061004217185,0.0673299947285,0.0454665260938,0.0234449130206,0.0288350026357,0.0565102793885,0.0691750131787,0.0388376383764,0.0348049551924,0.0675144965735,0.0332630469162,0.0436478650501,0.0542567211386,0.104296257248,0.0281233526621,0.0369135477069,0.0437137585662,0.0520954138113,0.0606042121841,0.0616023600652,0.0463196069515,0.0535728148879,0.0764636729624,0.0467854092961,0.0488149766544,0.0496523118214,0.0284971220069,0.0513602537514,0.0400146395023,0.103008861335,0.0453048232724,0.0382346091142,0.0231403950448,0.0348575421163,0.0367817494205,0.0546153248971,0.0409850610534,0.0593842536626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
65473,2,-1,0,1,01,012,0.00051345,0.00063196,2,4,393,679,0,0,0,0,0,0,0.3333,0.3036,0.3333,0.3036,1.0000,2.0000,0.0075,0.0393,0.2461,0.7656,0.0000,0.0000,0.0000,0.0000,1.0000,2.0000,0.3333,3,8,0.0422607124622,0.0554180904128,0.0653941322022,0.083303876517,0.0343270099368,0.0590314598798,0.0587565295943,0.0672793684459,0.0543969207808,0.0480735242135,0.0390008247909,0.039589961117,0.0362907976906,0.0336200463454,0.0358194886297,0.0416715761361,0.0408467852794,0.0661796473037,0.0702643258317,0.0284749224304,0.0493417831312,0.0746911766763,0.0511324687679,0.0635413606413,0.0355758872987,0.0405562317259,0.0355199283726,0.0713196513759,0.0400246219275,0.04532673018,0.064758467285,0.0799233362712,0.0786782501644,0.026230746632,0.0229571494523,0.0405142625313,0.0353380618626,0.0556091828598,0.0391292791091,0.049831423735,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
65487,0,-1,1,3,01,010,0.00007672,0.00003473,1,-1,51,-1,0,0,1,0,0,0,0.4066,0.4478,0.4066,0.4925,1.0000,1.0000,0.0786,0.5755,1.4605,0.5377,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3333,2,1,0.0446458763855,0.0694407915336,0.0559083223746,0.0644185609619,0.0586166948463,0.0478927922851,0.0357442544931,0.04824034066,0.0421284989667,0.0609963053416,0.0414834992799,0.0819337466341,0.040519130816,0.0442951969441,0.0319869747636,0.0423257561525,0.0330734548187,0.0540171582441,0.0533157993613,0.0490168451375,0.0478030037839,0.0988773315997,0.0493365671517,0.0574086112917,0.0733109966495,0.0427064059609,0.0253371339034,0.0482822423364,0.0505617509293,0.0447358770482,0.0428897667984,0.0939640946142,0.0376889866813,0.0377223250154,0.0292960610758,0.0367346768682,0.0306379290227,0.0586963044457,0.0574127785835,0.0365971562401,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
65500,0,1,2,2,01,012,0.00377075,0.00124847,34,9,4348,1048,0,0,1,0,0,0,0.6000,0.3214,0.6000,0.3214,1.0000,2.0000,0.0255,0.0215,0.0734,0.4109,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3333,3,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0509500053073,0.0833881753529,0.0673176945123,0.0847468421611,0.0462795881541,0.0415879418321,0.0174503768177,0.0327353784099,0.0317800658104,0.0639847149984,0.0395287124509,0.127629763295,0.0334783993207,0.0359197537416,0.0394225666065,0.0440292962531,0.0320560450058,0.0504617344231,0.0420762127163,0.0351767328309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
65529,1,1,1,1,01,011,0.00039628,0.00039628,1,1,105,105,0,0,1,1,0,0,0.5800,0.5800,0.5800,1.0000,1.0000,1.0000,0.0050,0.0000,0.5059,0.5059,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3333,2,1,0.0571122400381,0.0443324337196,0.0676694713447,0.0536593110017,0.0618749007779,0.0508414033974,0.0468725194475,0.0418320368312,0.0301635180187,0.0664391173202,0.024368947452,0.109064930941,0.035839022067,0.070963645023,0.0325051595491,0.0415145261153,0.0209953960946,0.0516351801873,0.047388474361,0.0449277663121,0.0571122400381,0.0443324337196,0.0676694713447,0.0536593110017,0.0618749007779,0.0508414033974,0.0468725194475,0.0418320368312,0.0301635180187,0.0664391173202,0.024368947452,0.109064930941,0.035839022067,0.070963645023,0.0325051595491,0.0415145261153,0.0209953960946,0.0516351801873,0.047388474361,0.0449277663121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610
66139,0,2,2,5,01,012,0.00056292,0.00037722,22,1,895,3,0,0,0,1,0,1,0.2812,0.3256,0.2812,0.3256,1.0000,2.0000,0.0122,0.1713,0.5861,0.7875,0.0000,0.0000,0.0000,0.0000,2.0000,0.0000,0.3333,3,24,0.131848669832,0.0643982214183,0.071407038963,0.0394528600497,0.0360238149069,0.033536815133,0.0278468611048,0.0342904514281,0.0598387218328,0.0515487225865,0.0230989524455,0.0648880850102,0.0364006330545,0.0368528148316,0.03478031502,0.0365890421283,0.0587082673902,0.0640590850855,0.0497023136634,0.0447283141156,0.0679702630099,0.0612856875117,0.0652527019429,0.0586149809458,0.0618635596926,0.0364215655651,0.0382645092772,0.0531954769788,0.0588804897857,0.065580683451,0.0392328356344,0.064987193103,0.0288311363778,0.0438870494159,0.0272693196726,0.0324076966327,0.0312675704379,0.0498688073968,0.0335790591616,0.0813394140064,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
66144,-2,1,1,2,01,012,0.00008091,0.00016100,3,2,478,138,0,0,0,0,0,0,0.3575,0.4760,0.3575,0.4856,1.0000,1.0000,0.0008,0.0010,1.5393,1.4488,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.3333,3,7,0.0684275981399,0.0719815763343,0.0517465123824,0.058756156788,0.0560402882507,0.049659840538,0.0406175958788,0.0468554912158,0.0351539074098,0.0405487774905,0.0419300608551,0.102246920377,0.0456732896173,0.0391085069359,0.037476528014,0.0423626335814,0.0261288673476,0.0540912531829,0.0475387594994,0.0436554361611,0.0803794118068,0.0753148650646,0.0407643555102,0.0552426642759,0.071280395626,0.0486282327021,0.0327335676441,0.0495677013539,0.0370970895547,0.0496249278707,0.0412937007912,0.0823918776497,0.0402970056225,0.0501018155112,0.029047226183,0.0373307644986,0.0283509702279,0.0552235887702,0.0574315785458,0.0378982607908,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
